Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,665.849976,672.400024,660.000000,663.900024,633.014160,223531
2014-01-02,663.000000,669.349976,630.349976,638.650024,608.938843,179377
2014-01-03,630.000000,639.849976,625.000000,629.549988,600.262085,339720
2014-01-06,630.000000,636.700012,623.049988,625.500000,596.400574,238983
2014-01-07,624.099976,631.450012,620.000000,624.599976,595.542358,174406
2014-01-08,625.000000,637.599976,625.000000,631.049988,601.692322,278675
2014-01-09,630.000000,636.700012,605.099976,608.700012,580.382202,291212
2014-01-10,608.000000,615.799988,590.099976,596.849976,569.083374,226397
2014-01-13,595.000000,599.900024,590.549988,593.849976,566.222839,236434
2014-01-14,593.799988,610.000000,593.400024,607.650024,579.380981,198799
2014-01-15,609.849976,614.450012,595.000000,608.349976,584.860779,310251
2014-01-16,609.250000,614.000000,601.500000,603.349976,580.053894,229194
2014-01-17,601.000000,607.250000,586.750000,590.750000,567.940491,336407
2014-01-20,590.200012,596.000000,582.150024,589.650024,566.882935,135525
2014-01-21,597.450012,604.000000,591.799988,593.700012,570.776550,152684
2014-01-22,593.700012,599.599976,590.049988,595.000000,572.026306,140811
2014-01-23,594.799988,609.000000,592.000000,597.500000,574.429749,263546
2014-01-24,595.000000,598.500000,575.049988,578.750000,556.403748,142319
2014-01-27,573.000000,573.000000,535.599976,538.349976,517.563660,283891
2014-01-28,538.400024,546.000000,522.500000,527.000000,506.651825,246044
2014-01-29,531.000000,542.349976,530.099976,539.849976,519.005737,235867
2014-01-30,533.900024,545.250000,513.000000,536.950012,516.217651,632305
2014-01-31,544.900024,558.000000,532.400024,552.049988,530.734680,229776
2014-02-03,547.200012,559.000000,544.200012,548.299988,527.129456,158481
2014-02-04,540.000000,547.700012,532.000000,541.099976,520.207458,155279
2014-02-05,542.099976,559.900024,541.900024,549.950012,528.715698,214535
2014-02-06,551.250000,561.700012,537.049988,550.750000,529.484863,229383
2014-02-07,552.599976,557.900024,548.250000,551.799988,530.494385,119711
2014-02-10,553.000000,555.849976,545.150024,547.799988,526.648804,63258
2014-02-11,549.950012,553.400024,542.200012,544.799988,523.764587,69477
2014-02-12,546.900024,555.000000,542.049988,550.000000,528.763855,141734
2014-02-13,550.900024,553.650024,529.849976,531.349976,510.833923,104430
2014-02-14,531.500000,538.000000,521.700012,529.700012,509.247681,129976
2014-02-17,526.099976,536.049988,526.099976,530.099976,509.632172,95594
2014-02-18,530.200012,564.900024,530.200012,562.450012,540.733154,445293
2014-02-19,567.000000,579.599976,563.549988,573.049988,550.923767,459273
2014-02-20,568.000000,594.000000,564.500000,584.900024,562.316223,553881
2014-02-21,588.799988,588.799988,577.150024,584.900024,562.316223,161486
2014-02-24,584.900024,594.900024,583.000000,589.599976,566.834900,227868
2014-02-25,592.099976,595.000000,583.500000,585.500000,562.893066,121801
2014-02-26,585.000000,612.650024,583.500000,604.450012,581.111389,961363
2014-02-28,607.400024,624.000000,606.950012,619.799988,595.868713,421701
2014-03-03,623.000000,625.500000,614.849976,619.000000,595.099609,271803
2014-03-04,618.099976,627.000000,616.000000,622.150024,598.128052,334713
2014-03-05,623.599976,649.500000,618.900024,644.349976,619.470825,747943
2014-03-06,645.099976,662.950012,645.000000,650.450012,625.335388,662970
2014-03-07,657.700012,677.799988,655.299988,668.549988,642.736389,706892
2014-03-10,669.000000,697.500000,660.400024,694.150024,667.348022,998354
2014-03-11,696.000000,699.900024,661.200012,677.799988,651.629272,540420
2014-03-12,672.000000,689.650024,666.000000,670.250000,644.370850,327591
2014-03-13,668.099976,685.000000,661.549988,665.900024,640.188782,539376
2014-03-14,667.000000,687.000000,653.150024,682.500000,656.147888,418614
2014-03-18,684.000000,703.349976,684.000000,687.049988,660.522095,531158
2014-03-19,691.099976,695.950012,680.000000,684.049988,657.637939,203265
2014-03-20,683.000000,696.000000,674.150024,684.000000,657.589966,246991
2014-03-21,686.150024,690.750000,681.900024,686.750000,660.233704,494992
2014-03-22,null,null,null,null,null,null
2014-03-24,686.000000,698.000000,686.000000,693.799988,667.011536,247054
2014-03-25,693.000000,721.450012,690.200012,712.849976,685.325928,800961
2014-03-26,718.599976,723.000000,708.000000,718.599976,690.853882,544041
2014-03-27,718.000000,731.450012,714.099976,726.450012,698.400879,491231
2014-03-28,727.500000,758.000000,715.150024,750.049988,721.089600,618532
2014-03-31,754.799988,775.000000,742.500000,772.349976,742.528625,556881
2014-04-01,772.849976,773.000000,729.000000,739.950012,711.379639,838755
2014-04-02,744.700012,760.000000,734.250000,754.700012,725.560120,487172
2014-04-03,750.000000,765.500000,747.150024,762.200012,732.770508,550972
2014-04-04,759.349976,760.000000,742.049988,744.450012,715.705933,193697
2014-04-07,751.000000,762.900024,741.500000,748.299988,719.407227,279019
2014-04-09,751.099976,765.250000,751.000000,757.349976,728.107727,324273
2014-04-10,759.000000,776.349976,755.349976,761.049988,731.664917,342516
2014-04-11,759.000000,762.849976,748.000000,759.500000,730.174866,186960
2014-04-15,755.500000,762.000000,743.299988,756.250000,727.050293,233455
2014-04-16,755.000000,765.400024,728.700012,735.200012,706.812988,169491
2014-04-17,737.200012,761.950012,730.150024,756.500000,727.290649,319992
2014-04-21,756.000000,770.900024,753.400024,759.450012,730.126709,198911
2014-04-22,761.500000,774.900024,755.450012,757.500000,728.252014,215931
2014-04-23,755.450012,765.750000,744.000000,746.900024,718.061340,195759
2014-04-24,746.900024,746.900024,746.900024,746.900024,718.061340,0
2014-04-25,750.049988,761.750000,735.000000,740.150024,711.571899,429171
2014-04-28,767.900024,767.900024,731.099976,745.400024,716.619202,494862
2014-04-29,745.000000,745.000000,711.349976,716.500000,688.835083,392967
2014-04-30,720.799988,726.700012,685.549988,694.200012,667.396240,354678
2014-05-02,700.000000,707.000000,685.849976,691.599976,664.896484,347012
2014-05-05,698.750000,698.750000,673.000000,675.400024,649.321960,292709
2014-05-06,675.500000,679.000000,664.500000,669.650024,643.794006,289293
2014-05-07,666.099976,685.000000,666.099976,674.299988,648.264404,347189
2014-05-08,675.299988,682.799988,658.750000,667.549988,641.775024,435242
2014-05-09,661.000000,724.799988,661.000000,718.700012,690.950073,654045
2014-05-12,715.200012,756.849976,715.099976,752.099976,723.060547,586964
2014-05-13,752.000000,781.900024,752.000000,773.549988,743.682312,404707
2014-05-14,780.000000,797.500000,775.549988,793.650024,763.006226,396061
2014-05-15,786.000000,826.200012,786.000000,820.599976,788.915588,553189
2014-05-16,834.000000,855.599976,826.200012,839.049988,806.653198,509125
2014-05-19,843.799988,939.900024,843.150024,933.049988,897.023804,625443
2014-05-20,949.000000,960.900024,904.049988,916.900024,881.497375,259815
2014-05-21,917.000000,953.950012,910.549988,925.450012,889.717285,302266
2014-05-22,932.000000,942.799988,917.950012,922.849976,887.217590,158559
2014-05-23,925.000000,969.000000,925.000000,962.400024,925.240540,346656
2014-05-26,965.000000,989.950012,900.650024,934.799988,898.706238,303586
2014-05-27,935.000000,977.000000,841.349976,926.299988,890.534363,253481
2014-05-28,930.000000,934.849976,894.000000,904.400024,869.480042,224841
2014-05-29,905.000000,925.799988,879.099976,886.650024,852.415405,420485
2014-05-30,889.000000,902.650024,858.750000,867.599976,834.100952,485083
2014-06-02,870.000000,922.500000,870.000000,914.200012,878.901611,263979
2014-06-03,918.700012,942.000000,908.099976,938.750000,902.503723,309021
2014-06-04,941.000000,953.700012,923.000000,927.299988,891.495728,258547
2014-06-05,929.000000,971.000000,929.000000,967.900024,930.528198,509247
2014-06-06,970.000000,981.000000,949.000000,968.150024,930.768616,637118
2014-06-09,977.500000,978.000000,947.349976,956.750000,919.808716,281389
2014-06-10,960.000000,965.950012,936.349976,953.799988,916.972656,236638
2014-06-11,954.000000,963.799988,923.250000,928.849976,892.985901,250136
2014-06-12,932.450012,940.000000,905.750000,934.250000,898.177429,240847
2014-06-13,926.049988,952.500000,886.000000,903.950012,869.047424,406270
2014-06-16,894.900024,909.950012,851.200012,900.250000,865.490295,353701
2014-06-17,909.400024,922.000000,889.299988,912.049988,876.834656,452759
