Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,1090.050049,1192.400024,1073.619995,1120.530029,939.757813,66137366
2014-02-01,1111.000000,1140.000000,1042.550049,1137.880005,957.716003,45670390
2014-03-01,1135.900024,1149.500000,1005.700012,1066.569946,897.696838,64102864
2014-04-01,1072.500000,1132.000000,1050.000000,1094.599976,921.288696,50211136
2014-05-01,1094.599976,1126.699951,999.750000,1070.680054,901.156250,62287858
2014-06-01,1072.000000,1217.500000,1028.000000,1212.699951,1020.689392,47278736
2014-07-01,1209.449951,1307.180054,1167.500000,1290.030029,1106.816650,37681358
2014-08-01,1287.500000,1293.969971,1215.000000,1261.180054,1086.232422,37398676
2014-09-01,1262.699951,1391.219971,1257.050049,1368.300049,1178.492920,38972334
2014-10-01,1376.000000,1419.849976,1207.500000,1303.930054,1123.052490,52122622
2014-11-01,1324.500000,1345.949951,1275.500000,1321.500000,1142.795654,32515954
2014-12-01,1325.250000,1355.469971,1172.500000,1279.119995,1106.146362,44578912
2015-01-01,1283.500000,1299.949951,1203.719971,1241.030029,1073.207520,54205486
2015-02-01,1241.000000,1365.000000,1216.500000,1331.180054,1155.783203,50414346
2015-03-01,1339.849976,1406.050049,1250.500000,1276.969971,1108.715698,47499206
2015-04-01,1279.000000,1356.949951,1200.500000,1231.849976,1069.541016,57822976
2015-05-01,1231.849976,1324.300049,1226.849976,1305.150024,1133.182861,48810590
2015-06-01,1304.719971,1323.550049,1238.400024,1275.469971,1107.413574,43641462
2015-07-01,1281.949951,1323.449951,1227.500000,1255.380005,1110.426147,47457494
2015-08-01,1251.699951,1376.430054,1243.000000,1282.030029,1138.884277,52523858
2015-09-01,1278.000000,1321.849976,1245.000000,1294.030029,1149.544556,44310638
2015-10-01,1299.500000,1385.000000,1227.930054,1247.599976,1108.298706,59754614
2015-11-01,1250.000000,1273.900024,1166.250000,1186.780029,1063.503174,32573672
2015-12-01,1181.449951,1233.199951,1157.619995,1218.430054,1091.865601,41130386
2016-01-01,1219.500000,1219.500000,1121.500000,1195.650024,1071.452026,47374642
2016-02-01,1195.550049,1220.000000,1057.500000,1088.400024,980.070740,34424190
2016-03-01,1096.500000,1275.000000,1081.000000,1260.150024,1134.726196,42997674
2016-04-01,1252.500000,1276.750000,1201.150024,1267.750000,1141.569824,49196874
2016-05-01,1264.500000,1323.500000,1215.500000,1284.699951,1156.832886,33659726
2016-06-01,1285.599976,1338.849976,1229.199951,1276.550049,1149.493896,43850532
2016-07-01,1281.000000,1317.449951,1201.750000,1309.650024,1204.025269,52253628
2016-08-01,1316.000000,1372.400024,1233.380005,1255.650024,1160.378052,46041780
2016-09-01,1262.449951,1267.469971,1142.380005,1215.400024,1123.182129,51842742
2016-10-01,1225.000000,1228.819946,1145.500000,1199.349976,1108.349609,41500766
2016-11-01,1199.849976,1199.849976,1025.949951,1138.030029,1057.342041,54418020
2016-12-01,1138.500000,1189.300049,1072.819946,1182.780029,1098.919434,41661230
2017-01-01,1183.300049,1194.969971,1100.030029,1114.900024,1035.852173,59700074
2017-02-01,1110.000000,1277.500000,1076.500000,1233.119995,1152.244263,67284244
2017-03-01,1239.949951,1293.569946,1203.000000,1215.900024,1136.153809,47388540
2017-04-01,1217.500000,1224.500000,1126.400024,1136.569946,1062.026733,43460404
2017-05-01,1136.569946,1318.780029,1134.250000,1273.300049,1189.789307,51544820
2017-06-01,1265.000000,1354.469971,1161.550049,1181.180054,1103.710938,51191716
2017-07-01,1178.699951,1292.400024,1162.750000,1245.900024,1190.512329,45807876
2017-08-01,1250.000000,1274.949951,1230.050049,1248.180054,1199.431519,32619012
2017-09-01,1240.000000,1270.500000,1210.750000,1217.969971,1170.401123,33580344
2017-10-01,1217.969971,1320.000000,1212.199951,1312.000000,1260.758911,35633200
2017-11-01,1312.000000,1388.699951,1289.430054,1318.500000,1273.922241,39628200
2017-12-01,1317.500000,1354.449951,1247.180054,1350.599976,1304.936646,40300720
2018-01-01,1341.150024,1629.530029,1310.099976,1556.180054,1503.566162,58090866
2018-02-01,1562.000000,1595.000000,1446.250000,1517.530029,1473.192505,46273616
2018-03-01,1524.500000,1563.500000,1390.780029,1424.569946,1382.948364,145325896
2018-04-01,1420.000000,1780.000000,1420.000000,1766.050049,1714.451416,116302252
2018-05-01,1766.050049,1837.400024,1698.349976,1741.050049,1690.182007,65337535
2018-06-01,1754.000000,1885.150024,1711.150024,1847.750000,1808.690552,74257498
2018-07-01,1852.000000,2015.000000,1841.099976,1940.199951,1899.186279,86782242
2018-08-01,1949.949951,2092.000000,1945.000000,2078.399902,2038.564209,42262355
2018-09-01,2084.800049,2211.899902,2018.150024,2183.699951,2141.845947,44640172
2018-10-01,2190.899902,2275.949951,1784.349976,1938.150024,1901.002197,68060513
2018-11-01,1943.650024,1997.000000,1784.500000,1968.250000,1934.591675,52728186
2018-12-01,1984.000000,2029.699951,1870.250000,1893.050049,1860.677734,49342879
